TIMESTAMP_START,LH,H,TA,VPD_F,SW_IN,NEE,GPP,RECO
2023-12-05 23:30:00,11.389,-48.9937,12.33,0.146,0.995,2.09925,0.618561,3.6936
2023-12-06 00:00:00,12.5608,-64.8705,11.963,0.459,0.875,2.09925,0.84437,3.64827
2023-12-06 00:30:00,12.5608,-53.054,11.758,0.617,0.8,2.09925,0.883286,3.62131
2023-12-06 01:00:00,12.5608,-53.054,11.518,0.413,0.88,2.09925,0.86039,3.58081
2023-12-06 01:30:00,12.5608,-53.054,11.359,0.087,0.945,2.09925,1.11987,3.55424
2023-12-06 02:00:00,12.5608,-53.054,11.402,0.081,0.9,2.09925,1.12598,3.56217
2023-12-06 02:30:00,13.8125,-45.4068,11.26,0.339,0.815,2.09925,1.11083,3.53852
2023-12-06 03:00:00,13.8125,-45.4068,10.986,0.35,0.755,2.09925,1.08567,3.49247
2023-12-06 03:30:00,15.6876,-52.8247,10.743,0.0,0.895,1.683,1.76882,3.45182
2023-12-06 04:00:00,15.6876,-52.8247,10.842,0.0,0.875,1.683,1.78618,3.46918
2023-12-06 04:30:00,13.8125,-45.4068,11.043,0.0,0.94,2.09925,1.07757,3.5039
2023-12-06 05:00:00,-0.306364,-5.29821,10.619,0.43,0.75,2.09925,0.741218,3.43254
2023-12-06 05:30:00,-0.306364,-6.22487,10.443,0.438,0.66,2.09925,0.720682,3.40944
2023-12-06 06:00:00,-0.304571,-6.18845,10.552,0.445,0.7,2.09925,0.73429,3.42365
2023-12-06 06:30:00,-0.304571,-6.32024,10.54,0.453,0.755,2.09925,0.7334,3.42271
2023-12-06 07:00:00,15.6876,-52.8247,10.684,0.0,0.94,1.683,1.76282,3.44582
2023-12-06 07:30:00,-0.4222,-7.3581,9.389,0.468,1.765,2.63502,0.596517,3.27972
2023-12-06 08:00:00,-0.4222,-7.3581,8.913,0.469,4.44,2.63502,0.53999,3.22073
2023-12-06 08:30:00,-0.164762,-7.3581,8.726,0.473,6.935,2.63502,0.518096,3.1979
2023-12-06 09:00:00,-0.0919091,-6.98959,8.671,0.469,14.035,2.63502,0.512018,3.19155
2023-12-06 09:30:00,0.6688,-8.8682,8.589,0.336,22.655,2.36248,-0.124152,3.18183
2023-12-06 10:00:00,1.72348,-6.9719,8.13,0.346,30.615,1.73845,1.11747,3.12279
2023-12-06 10:30:00,2.44985,-6.5265,8.014,0.35,48.535,1.73845,1.1035,3.1094
2023-12-06 11:00:00,10.0457,-3.49077,8.184,0.488,77.23,0.526282,1.60762,3.13027
2023-12-06 11:30:00,9.14069,-3.49077,8.089,0.439,66.035,0.687126,1.56572,3.11939
2023-12-06 12:00:00,10.2364,1.83671,8.199,0.518,94.175,-3.17929,6.48162,3.13308
2023-12-06 12:30:00,6.42257,-5.1405,8.033,0.415,66.545,0.687126,1.55992,3.11368
2023-12-06 13:00:00,2.25216,-6.5265,7.976,0.347,47.17,1.73845,1.10153,3.10734
2023-12-06 13:30:00,1.31554,-7.08162,7.981,0.341,32.305,1.73845,1.04605,3.10844
2023-12-06 14:00:00,1.797,-6.69853,7.833,0.339,44.42,1.73845,1.02965,3.09119
2023-12-06 14:30:00,1.44722,-7.44364,7.771,0.333,33.08,1.73845,1.02186,3.08425
2023-12-06 15:00:00,-0.333619,-6.98959,7.675,0.465,13.48,2.63502,0.398645,3.07324
2023-12-06 15:30:00,-0.4916,-8.15655,7.361,0.466,9.095,2.63502,0.36149,3.03608
2023-12-06 16:00:00,-0.593158,-8.31856,7.046,0.469,3.325,2.63502,0.324229,2.99882
2023-12-06 16:30:00,0.563895,-9.32367,6.822,0.476,0.965,2.36181,0.297935,2.97247
2023-12-06 17:00:00,0.549444,-9.32367,6.819,0.48,0.95,2.36181,0.298053,2.97258
2023-12-06 17:30:00,1.07911,-9.86944,6.699,0.483,0.85,2.36181,0.284165,2.95869
2023-12-06 18:00:00,17.609,-17.687,6.641,0.0,0.77,2.455,0.0903888,2.95222
2023-12-06 18:30:00,16.177,-17.8753,6.512,0.0,0.685,2.455,0.0726333,2.93724
2023-12-06 19:00:00,16.177,-17.8753,6.463,0.0,0.59,2.455,0.0668571,2.93185
2023-12-06 19:30:00,16.177,-17.8753,6.422,0.0,0.71,2.455,0.0621378,2.92741
2023-12-06 20:00:00,12.4788,-13.715,6.321,0.0,0.75,2.455,0.0494804,2.91578
2023-12-06 20:30:00,12.4788,-11.9057,6.293,0.0,0.8,2.455,0.0464761,2.91289
2023-12-06 21:00:00,11.666,-11.8946,6.335,0.0,0.795,2.455,0.0527308,2.91839
2023-12-06 21:30:00,9.12814,-9.56775,6.455,0.0,0.865,2.455,0.0693119,2.93324
2023-12-06 22:00:00,8.62012,-10.0792,6.543,0.0,0.845,2.455,0.0816696,2.94426
2023-12-06 22:30:00,8.62012,-10.0792,6.628,0.0,0.98,2.455,0.0936377,2.95492
2023-12-06 23:00:00,7.39222,-10.0792,6.6,0.0,1.055,2.455,0.0906336,2.95203
2023-12-06 23:30:00,7.3299,-9.9742,6.426,0.0,1.055,2.455,0.0682805,2.93164
2023-12-07 00:00:00,7.3299,-8.66755,6.402,0.0,1.035,2.455,0.0658028,2.92923
2023-12-07 00:30:00,7.3299,-8.66755,6.431,0.029,1.055,2.455,0.0703466,2.93318
2023-12-07 01:00:00,7.3299,-8.66755,6.457,0.07,1.02,2.455,0.0744965,2.93677
2023-12-07 01:30:00,7.3299,-8.66755,6.316,0.31,0.875,2.455,0.0565042,2.92032
2023-12-07 02:00:00,7.3299,-8.66755,6.119,0.178,0.98,2.455,0.0310919,2.89716
2023-12-07 02:30:00,7.15036,-8.49917,6.37,0.115,0.905,2.455,0.0650628,2.92774
2023-12-07 03:00:00,7.15036,-8.49917,6.306,0.105,0.855,2.455,0.0572734,2.92052
2023-12-07 03:30:00,6.06292,-7.34846,6.322,0.138,0.865,2.455,0.467911,2.92291
2023-12-07 04:00:00,6.06292,-7.34846,6.399,0.397,1.04,2.455,0.477622,2.93262
2023-12-07 04:30:00,5.77054,-7.34846,6.281,0.449,0.91,2.455,0.463925,2.91892
2023-12-07 05:00:00,5.51629,-7.34846,6.106,0.255,0.845,2.455,0.443384,2.89838
2023-12-07 05:30:00,5.033,-6.75086,6.104,0.244,0.68,2.455,0.443608,2.89861
2023-12-07 06:00:00,5.033,-6.75086,6.089,0.258,0.99,2.455,0.442271,2.89727
2023-12-07 06:30:00,5.033,-6.75086,6.088,0.494,1.09,2.455,0.442613,2.89761
2023-12-07 07:00:00,4.63756,-9.913,5.997,0.837,1.415,2.47162,0.415532,2.88715
2023-12-07 07:30:00,4.63756,-9.913,5.984,1.046,3.305,2.47162,0.414433,2.88605
2023-12-07 08:00:00,4.739,-13.325,5.407,0.535,13.52,2.59006,0.26729,2.8173
2023-12-07 08:30:00,5.59945,-14.456,4.984,0.27,35.66,1.39152,0.502806,2.76709
2023-12-07 09:00:00,13.3435,-20.8653,4.878,0.512,82.063,-2.63209,3.34221,2.75485
2023-12-07 09:30:00,18.4707,11.8738,5.071,0.45,57.252,-3.85594,4.85466,2.77839
2023-12-07 10:00:00,13.0063,-15.5438,5.3,0.609,66.055,-0.883749,2.84284,2.80627
2023-12-07 10:30:00,6.47643,-14.0798,5.123,0.408,45.23,0.571924,0.697184,2.78551
2023-12-07 11:00:00,4.60362,-11.63,4.872,0.131,38.175,2.5739,0.134463,2.75589
2023-12-07 11:30:00,4.60362,-11.63,4.654,0.0,38.8,2.5739,0.12513,2.73024
2023-12-07 12:00:00,10.2294,0.4114,4.553,0.0,53.79,-0.231207,2.72343,2.7186
2023-12-07 12:30:00,13.1058,7.7448,4.726,0.0,78.265,-4.13828,7.40438,2.73973
2023-12-07 13:00:00,39.471,34.7395,5.011,0.038,173.005,-8.12363,10.8979,2.7743
2023-12-07 13:30:00,19.3713,6.14625,5.09,0.103,79.375,-4.13828,7.37425,2.78422
2023-12-07 14:00:00,15.162,-1.70038,5.088,0.042,53.38,-2.49068,4.72392,2.78442
2023-12-07 14:30:00,4.62775,-12.4361,4.717,0.132,16.9,2.74834,-0.301376,2.7404
2023-12-07 15:00:00,8.5764,1.6842,4.627,0.119,61.05,-2.4726,4.66326,2.73006
2023-12-07 15:30:00,3.08478,-12.2374,4.435,0.054,16.59,2.74834,-0.337402,2.70751
2023-12-07 16:00:00,3.05488,-13.2317,4.343,0.0,5.895,2.74834,-0.348929,2.69693
2023-12-07 16:30:00,3.01706,-13.2317,4.265,0.056,0.705,2.74834,-0.55604,2.68803
2023-12-07 17:00:00,3.01706,-13.2317,4.204,0.0,0.48,2.74834,-0.563164,2.68117
2023-12-07 17:30:00,3.01706,-13.2317,4.122,0.0,0.675,2.73665,-0.57386,2.67179
2023-12-07 18:00:00,3.01706,-13.2317,4.053,0.0,0.45,2.64034,-0.576294,2.66397
2023-12-07 18:30:00,3.01706,-13.2317,3.987,0.0,0.39,2.79068,-0.578586,2.6565
2023-12-07 19:00:00,3.01706,-13.2317,4.489,0.0,0.62,2.74834,-0.525722,2.717
2023-12-07 19:30:00,4.17176,-13.4801,4.838,0.0,0.645,2.74834,-0.371134,2.75928
2023-12-07 20:00:00,4.17176,-13.4801,4.846,0.0,0.47,2.74834,-0.369715,2.76068
2023-12-07 20:30:00,4.17176,-13.4801,4.726,0.013,0.3,2.74834,-0.374696,2.74672
2023-12-07 21:00:00,3.01706,-13.2317,4.135,0.175,0.82,2.74834,-0.566293,2.67632
2023-12-07 21:30:00,3.01706,-13.2317,3.605,0.1,0.715,2.67788,-0.532566,2.61339
2023-12-07 22:00:00,2.47513,-13.4351,3.229,0.022,0.555,2.96824,-0.772756,2.56896
2023-12-07 22:30:00,2.47513,-13.4351,3.117,0.068,0.75,3.6077,-1.12735,2.55602
2023-12-07 23:00:00,1.29236,-12.5093,2.818,0.0,0.72,3.55853,-1.06283,2.52084
2023-12-07 23:30:00,1.29236,-12.5093,2.765,0.0,0.785,3.1296,-0.921627,2.51494
2023-12-08 00:00:00,1.29236,-12.5093,2.372,0.0,0.695,2.69266,-0.938083,2.46868
2023-12-08 00:30:00,0.7105,-13.3734,2.333,0.0,0.74,2.69266,-0.484202,2.46444
2023-12-08 01:00:00,2.70304,-7.62207,2.417,0.537,0.7,2.67459,-0.19979,2.4748
2023-12-08 01:30:00,2.64728,-7.29255,2.518,0.539,0.67,2.67459,-0.187406,2.48718
2023-12-08 02:00:00,2.82728,-5.30273,2.692,0.539,0.915,2.67459,-0.166331,2.50826
2023-12-08 02:30:00,3.00279,-3.61757,2.886,0.538,0.89,2.67459,-0.126672,2.53174
2023-12-08 03:00:00,1.65871,-5.92408,2.858,0.0,0.895,3.55853,-1.05286,2.52881
2023-12-08 03:30:00,3.08925,-7.32021,2.912,0.0,0.855,3.55853,-1.04524,2.53565
2023-12-08 04:00:00,2.19419,-4.96579,2.747,0.0,0.475,3.1296,-0.836651,2.5164
2023-12-08 04:30:00,2.99137,-4.15528,2.816,0.538,0.865,2.67459,-0.149577,2.52501
2023-12-08 05:00:00,2.98309,-4.15528,2.813,0.538,0.93,2.67459,-0.149534,2.52506
2023-12-08 05:30:00,2.86347,-4.20764,2.757,0.54,0.85,2.67459,-0.155804,2.51879
2023-12-08 06:00:00,2.87329,-3.81688,2.679,0.542,0.63,2.61681,-0.164692,2.5099
2023-12-08 06:30:00,2.74906,-4.37369,2.588,0.54,0.905,2.61681,-0.175128,2.49946
2023-12-08 07:00:00,2.74878,-4.37369,2.542,0.541,1.16,2.61681,-0.180206,2.49438
2023-12-08 07:30:00,2.65315,-4.37369,2.499,0.533,5.955,2.64786,-0.263096,2.48966
2023-12-08 08:00:00,3.20164,-3.99523,2.578,0.527,18.1,2.64786,-0.253299,2.49946
2023-12-08 08:30:00,5.67948,-4.72262,2.693,0.417,29.54,2.64341,-0.330838,2.51356
2023-12-08 09:00:00,17.4075,1.58879,2.724,0.427,69.68,-2.11139,2.96196,2.51765
2023-12-08 09:30:00,4.6905,8.04257,3.012,0.0,125.265,-4.03106,6.61361,2.55241
2023-12-08 10:00:00,4.50067,5.1775,3.232,0.039,87.325,0.526282,0.994797,2.57911
2023-12-08 10:30:00,11.5123,9.3665,3.364,0.172,144.455,-5.52453,8.00334,2.59532
2023-12-08 11:00:00,-1.1565,6.44533,3.861,0.215,176.315,-7.8551,10.6949,2.65532
2023-12-08 11:30:00,8.979,9.809,3.844,0.315,148.91,-6.35112,9.11468,2.6537
2023-12-08 12:00:00,21.807,13.8886,4.201,0.663,155.965,-7.78953,10.5602,2.69703
2023-12-08 12:30:00,21.807,12.7976,4.423,0.895,155.955,-7.78953,10.5873,2.72418
2023-12-08 13:00:00,23.7323,34.7395,4.577,1.273,144.29,-7.12437,9.86458,2.74317
2023-12-08 13:30:00,24.969,8.04975,5.017,1.433,222.24,-6.73146,9.55161,2.7967
2023-12-08 14:00:00,28.3955,21.345,5.374,1.911,186.41,-8.05582,10.8961,2.8403
2023-12-08 14:30:00,14.2658,11.1745,5.033,1.621,100.965,-5.18957,8.36626,2.79952
2023-12-08 15:00:00,12.4846,5.63143,4.971,1.658,57.605,-2.9189,4.85378,2.79247
2023-12-08 15:30:00,3.51806,-5.33064,4.186,1.005,21.315,3.65301,-1.46974,2.69821
2023-12-08 16:00:00,2.61167,-6.42459,3.169,0.05,7.21,4.28266,-1.93699,2.57647
2023-12-08 16:30:00,1.81755,-5.23425,2.742,0.254,0.73,4.04104,-1.75444,2.52578
2023-12-08 17:00:00,1.81755,-5.23425,2.442,0.194,0.0,3.41309,-1.16662,2.49036
2023-12-08 17:30:00,1.76169,-6.1025,1.812,0.0,0.0,3.41309,-1.54175,2.41575
2023-12-08 18:00:00,2.15567,-5.508,1.534,0.005,0.0,4.05606,-1.93046,2.38314
2023-12-08 18:30:00,1.27658,-5.489,1.378,0.081,0.0,4.05606,-1.95058,2.36503
2023-12-08 19:00:00,0.8249,-3.31225,0.567,0.0,0.0,2.72025,-0.721103,2.26966
2023-12-08 19:30:00,2.40945,-4.3629,0.312,0.56,0.0,2.97355,-1.07222,2.24005
2023-12-08 20:00:00,2.36249,-4.43218,0.595,0.561,0.0,2.97355,-1.03467,2.27368
2023-12-08 20:30:00,2.2913,-4.43124,-0.018,0.561,0.0,2.97355,-1.11377,2.20207
2023-12-08 21:00:00,2.2143,-4.52617,-0.05,0.561,0.0,2.97355,-1.11729,2.19867
2023-12-08 21:30:00,2.2143,-4.59195,-0.267,0.562,0.0,2.97355,-1.14463,2.17364
2023-12-08 22:00:00,2.14427,-4.59195,-0.341,0.562,0.0,2.97355,-1.15354,2.16534
2023-12-08 22:30:00,2.05329,-4.43552,-0.442,0.561,0.0,2.97355,-1.16589,2.1539
2023-12-08 23:00:00,2.05329,-4.43552,-0.654,0.559,0.0,2.97355,-1.19237,2.12953
2023-12-08 23:30:00,2.05329,-4.43552,-0.587,0.557,0.0,2.97355,-1.18325,2.13767
2023-12-09 00:00:00,2.00892,-4.58113,-0.443,0.557,0.0,2.97355,-1.16425,2.1548
2023-12-09 00:30:00,1.94975,-4.58113,-0.684,0.558,0.0,2.97355,-1.19445,2.12705
2023-12-09 01:00:00,1.94975,-4.58113,-0.452,0.559,0.0,2.97355,-1.16423,2.15443
2023-12-09 01:30:00,1.94975,-4.85441,-0.582,0.558,0.0,2.97355,-1.18028,2.1396
2023-12-09 02:00:00,1.92038,-4.72789,-0.401,0.559,0.0,2.97355,-1.15651,2.16106
2023-12-09 02:30:00,1.92038,-4.68231,-0.428,0.56,0.0,2.97355,-1.15938,2.15825
2023-12-09 03:00:00,1.92038,-4.68231,0.469,0.562,0.43,2.97355,-1.04238,2.26385
2023-12-09 03:30:00,0.191105,-5.42933,0.556,0.06,0.585,2.72025,-0.711847,2.27446
2023-12-09 04:00:00,0.281381,-4.44075,0.884,0.312,0.02,4.35157,-1.95189,2.31357
2023-12-09 04:30:00,0.384125,-5.923,1.361,0.577,0.0,3.95009,-1.86351,2.37048
2023-12-09 05:00:00,0.43332,-6.03868,1.073,0.519,0.0,3.95009,-1.87841,2.33668
2023-12-09 05:30:00,0.700065,-5.56096,1.835,1.21,0.0,3.24867,-1.6262,2.42765
2023-12-09 06:00:00,0.709242,-5.33965,2.035,1.284,0.35,3.24867,-1.03929,2.45191
2023-12-09 06:30:00,0.634286,-4.92869,2.161,1.423,0.5,3.24867,-1.02146,2.46735
2023-12-09 07:00:00,0.6795,-4.89627,2.272,1.474,0.98,3.24867,-1.00562,2.48102
2023-12-09 07:30:00,0.966385,-5.11116,2.831,1.921,4.385,3.71197,-1.35957,2.54845
2023-12-09 08:00:00,2.00131,-5.76037,3.463,2.431,10.27,3.25744,-1.12833,2.62493
2023-12-09 08:30:00,0.9366,-5.07506,2.687,1.663,11.045,3.41641,-1.16496,2.53195
2023-12-09 09:00:00,1.00139,-4.86781,2.779,1.691,15.63,3.41641,-1.16371,2.5434
2023-12-09 09:30:00,1.97276,-1.716,2.408,1.287,20.535,2.77837,-1.27423,2.49927
2023-12-09 10:00:00,1.84206,-2.76123,2.717,1.486,29.55,2.65473,-0.91423,2.53675
2023-12-09 10:30:00,1.83762,-3.23125,2.869,1.594,20.025,3.85696,-1.6465,2.55542
2023-12-09 11:00:00,1.9382,-5.44117,3.272,1.583,16.54,3.59391,-1.27119,2.60436
2023-12-09 11:30:00,3.10482,-4.38329,3.228,0.699,34.675,3.02847,-0.921613,2.59946
2023-12-09 12:00:00,3.55156,-4.78333,3.396,0.664,27.985,3.02847,-0.899801,2.62014
2023-12-09 12:30:00,3.10482,-4.38329,3.146,0.348,36.735,3.022,-1.08512,2.59039
2023-12-09 13:00:00,3.10482,-4.38329,3.251,0.404,36.655,3.02847,-0.917328,2.60346
2023-12-09 13:30:00,3.10482,-4.38329,2.938,0.137,34.815,3.022,-1.11078,2.56614
2023-12-09 14:00:00,3.10482,-4.38329,3.095,0.0,28.295,3.022,-1.0903,2.58546
2023-12-09 14:30:00,2.04553,-5.45907,3.569,0.449,18.325,3.25744,-1.1113,2.64311
2023-12-09 15:00:00,1.41808,-5.74737,2.919,0.167,11.835,3.71197,-1.36837,2.56506
2023-12-09 15:30:00,0.9366,-5.07506,2.704,0.0,5.56,3.41641,-1.20219,2.53957
2023-12-09 16:00:00,1.89247,-4.27736,2.759,0.575,2.07,2.97355,-0.715887,2.54659
2023-12-09 16:30:00,1.97572,-4.02924,2.723,0.582,1.045,2.79833,-0.514506,2.54265
2023-12-09 17:00:00,1.97572,-3.84942,2.711,0.587,1.08,2.79833,-0.51557,2.54161
2023-12-09 17:30:00,1.97572,-3.84942,2.79,0.589,1.05,2.80241,-0.486099,2.55152
2023-12-09 18:00:00,1.97572,-3.84942,2.998,0.589,0.91,2.8115,-0.462601,2.577
2023-12-09 18:30:00,1.97572,-3.84942,3.478,0.588,1.11,2.76075,-0.383227,2.63541
2023-12-09 19:00:00,2.04646,-3.84942,4.963,0.59,1.045,2.76075,-0.169217,2.81622
2023-12-09 19:30:00,4.4545,-4.65743,5.54,0.027,1.095,2.93392,-0.310162,2.88708
2023-12-09 20:00:00,4.51448,-5.34132,5.793,0.0,1.06,2.58405,0.219395,2.91846
2023-12-09 20:30:00,4.96053,-4.46095,6.048,0.0,1.08,2.55492,0.420234,2.95012
2023-12-09 21:00:00,4.96053,-4.46095,6.335,0.0,1.09,2.58183,0.390646,2.98573
2023-12-09 21:30:00,4.93861,-4.3395,6.567,0.0,1.105,2.58183,0.437947,3.01464
2023-12-09 22:00:00,5.48973,-4.06365,6.71,0.0,1.12,2.72462,0.396232,3.03266
2023-12-09 22:30:00,6.41392,-4.71643,6.856,0.0,1.095,2.72462,0.415769,3.05105
2023-12-09 23:00:00,7.42527,-5.25482,7.042,0.0,1.125,2.54338,0.459188,3.0744
2023-12-09 23:30:00,9.01656,-5.8821,7.258,0.0,1.11,2.54338,0.489028,3.10141
2023-12-10 00:00:00,10.226,-5.41337,7.449,0.0,1.125,2.45592,0.669442,3.12594
2023-12-10 00:30:00,1.81749,-3.80872,7.551,0.606,1.06,2.75024,0.13298,3.1395
2023-12-10 01:00:00,1.67357,-3.56507,7.694,0.612,1.065,2.75024,0.155543,3.15833
2023-12-10 01:30:00,10.226,-5.41337,7.88,0.0,1.09,2.3049,0.901852,3.18269
2023-12-10 02:00:00,1.7824,-3.56507,7.949,0.618,1.06,3.05041,-0.161344,3.19205
2023-12-10 02:30:00,1.7824,-3.56507,8.049,0.621,1.075,3.12136,-0.206571,3.20539
2023-12-10 03:00:00,1.81631,-3.6771,8.136,0.624,1.13,3.12136,-0.193018,3.21708
2023-12-10 03:30:00,1.87811,-3.81897,8.213,0.629,1.11,3.12136,-0.179595,3.22748
2023-12-10 04:00:00,1.83034,-3.81897,8.26,0.634,1.05,3.12136,-0.17097,3.23404
2023-12-10 04:30:00,1.88197,-3.81897,8.184,0.638,1.005,3.12136,-0.182053,3.22478
2023-12-10 05:00:00,1.88197,-3.81897,8.402,0.641,0.965,3.12136,-0.145031,3.25333
2023-12-10 05:30:00,1.88197,-3.81897,8.347,0.645,1.01,3.12136,-0.12341,3.24677
2023-12-10 06:00:00,1.92144,-3.81897,8.579,0.649,0.985,3.08837,-0.0811131,3.27714
2023-12-10 06:30:00,1.81743,-3.57703,8.576,0.653,0.985,3.08837,-0.0791884,3.27728
2023-12-10 07:00:00,1.83032,-3.57703,8.726,0.656,1.085,3.08837,-0.0572047,3.29712
2023-12-10 07:30:00,1.93314,-3.55165,8.845,0.655,1.72,3.15653,-0.064106,3.31298
2023-12-10 08:00:00,1.8683,-3.46811,9.124,0.651,6.21,3.10324,0.0944359,3.34948
2023-12-10 08:30:00,1.94924,-3.52643,8.957,0.654,6.305,3.10324,0.0912093,3.32847
2023-12-10 09:00:00,10.6228,-4.02617,8.828,0.0,11.615,2.23,1.22493,3.31237
2023-12-10 09:30:00,13.9373,-4.36422,8.909,0.0,27.79,1.7082,1.68049,3.32334
2023-12-10 10:00:00,12.8126,1.51553,8.934,0.603,61.19,-1.82299,3.14115,3.3271
2023-12-10 10:30:00,11.7619,1.54126,9.062,0.64,64.36,-1.82548,3.14232,3.34414
2023-12-10 11:00:00,12.6381,0.86805,9.133,0.648,59.14,-1.52671,3.3503,3.35384
2023-12-10 11:30:00,6.8894,-2.11243,9.13,0.572,43.22,2.42397,1.00323,3.35399
2023-12-10 12:00:00,6.13808,-4.08029,9.059,0.556,34.755,2.47506,0.925193,3.34535
2023-12-10 12:30:00,5.16626,-3.24691,9.007,0.541,25.485,2.99383,0.25065,3.33917
2023-12-10 13:00:00,4.18097,-2.68865,9.003,0.538,20.09,3.30763,-0.0060606,3.33918
2023-12-10 13:30:00,2.09904,-3.63403,9.014,0.658,13.34,2.99126,0.0745316,3.34113
2023-12-10 14:00:00,5.16626,-3.24691,9.039,0.545,23.3,2.99383,0.24793,3.34489
2023-12-10 14:30:00,4.99847,-3.15529,9.152,0.548,31.025,2.29055,0.78207,3.36003
2023-12-10 15:00:00,4.98849,-3.06127,9.233,0.546,29.16,2.65706,0.491377,3.37104
2023-12-10 15:30:00,2.11682,-3.54258,9.227,0.659,16.73,2.99126,0.101398,3.3708
2023-12-10 16:00:00,1.94924,-3.52643,9.226,0.66,5.48,2.99126,0.118153,3.3712
2023-12-10 16:30:00,1.87056,-3.53677,9.268,0.671,1.19,2.99126,0.125978,3.37717
2023-12-10 17:00:00,1.92443,-3.53677,9.287,0.678,0.95,2.99126,0.130941,3.38016
2023-12-10 17:30:00,1.92443,-3.53677,9.321,0.683,0.92,2.99126,0.137938,3.3851
2023-12-10 18:00:00,1.92443,-3.53677,9.329,0.684,0.885,2.99126,0.14143,3.38667
2023-12-10 18:30:00,2.24874,-3.28375,9.319,0.688,0.905,2.99126,0.142486,3.38592
2023-12-10 19:00:00,2.28736,-3.28825,9.293,0.692,0.755,2.99126,0.141377,3.38309
2023-12-10 19:30:00,2.28736,-3.43174,9.25,0.693,0.735,2.99126,0.100094,3.37806
2023-12-10 20:00:00,2.28736,-3.43174,9.207,0.697,0.65,2.99126,0.0950804,3.37302
2023-12-10 20:30:00,2.29148,-3.43174,9.111,0.701,0.465,2.99126,0.0831673,3.36113
2023-12-10 21:00:00,2.32864,-3.52041,9.106,0.707,0.675,2.99126,0.0830982,3.36101
2023-12-10 21:30:00,2.37906,-3.92085,9.05,0.711,0.585,2.99126,0.0376406,3.35429
2023-12-10 22:00:00,2.37906,-3.83975,8.641,0.712,0.485,2.99126,-0.0168815,3.30187
2023-12-10 22:30:00,2.40017,-3.91119,8.453,0.714,0.435,2.99126,-0.0852969,3.27807
2023-12-10 23:00:00,2.40017,-4.08907,7.981,0.717,0.565,3.04983,-0.168053,3.21756
2023-12-10 23:30:00,2.43751,-4.35156,7.741,0.719,0.73,3.451,-0.349497,3.18707
2023-12-11 00:00:00,2.43751,-4.33236,7.806,0.72,0.64,3.451,-0.338643,3.19597
2023-12-11 00:30:00,2.4606,-4.3744,7.751,0.722,0.74,3.451,-0.346083,3.18937
2023-12-11 01:00:00,2.4606,-4.3744,7.484,0.727,0.75,3.451,-0.385788,3.1554
2023-12-11 01:30:00,2.671,-4.85874,7.359,0.729,0.63,3.451,-0.457079,3.13977
2023-12-11 02:00:00,2.66411,-4.83914,7.489,0.734,0.655,3.451,-0.437559,3.15705
2023-12-11 02:30:00,2.66411,-4.83914,7.348,0.737,0.535,3.451,-0.457148,3.13934
2023-12-11 03:00:00,2.66411,-4.8693,7.292,0.743,0.565,3.451,-0.46447,3.13261
2023-12-11 03:30:00,2.66411,-4.8693,7.351,0.747,0.705,3.451,-0.455196,3.14072
2023-12-11 04:00:00,2.7688,-5.06121,7.481,0.752,0.675,3.451,-0.435659,3.15801
2023-12-11 04:30:00,2.7688,-5.11479,7.082,0.756,0.7,3.451,-0.492509,3.10774
2023-12-11 05:00:00,2.75182,-5.11479,6.992,0.76,0.605,3.451,-0.443296,3.09707
2023-12-11 05:30:00,2.75182,-5.11479,6.864,0.764,0.675,3.451,-0.461543,3.08169
2023-12-11 06:00:00,2.76143,-5.1004,6.878,0.768,0.685,3.451,-0.4685,3.0839
2023-12-11 06:30:00,2.78245,-5.08545,6.684,0.774,0.65,3.451,-0.558031,3.06034
2023-12-11 07:00:00,2.86845,-5.14025,6.732,0.778,0.755,3.451,-0.550371,3.06676
2023-12-11 07:30:00,2.92363,-5.14025,6.763,0.774,3.905,3.451,-0.545157,3.07108
2023-12-11 08:00:00,3.06118,-5.14975,6.827,0.78,8.695,3.451,-0.535181,3.07949
2023-12-11 08:30:00,5.49475,-5.29268,6.966,0.722,25.61,3.3251,-0.349834,3.0972
2023-12-11 09:00:00,11.1381,0.253609,7.306,0.849,68.585,-2.49424,5.3406,3.14037
2023-12-11 09:30:00,16.3404,3.8093,7.715,0.936,87.215,-3.20873,5.97604,3.1938
2023-12-11 10:00:00,17.7211,4.60689,8.087,1.139,99.62,-5.0693,8.55729,3.24252
2023-12-11 10:30:00,20.4131,6.36663,8.198,1.33,110.79,-5.33652,8.87317,3.25744
2023-12-11 11:00:00,21.2958,11.8838,8.252,1.112,123.785,-6.34319,9.75811,3.26496
2023-12-11 11:30:00,21.2958,11.8838,8.383,1.112,123.925,-6.34319,9.78295,3.28248
2023-12-11 12:00:00,39.8494,27.3674,8.627,2.574,209.175,-8.49,11.8018,3.3147
2023-12-11 12:30:00,76.0924,39.9991,9.171,3.495,307.395,-11.6089,12.9633,3.38599
2023-12-11 13:00:00,42.2922,28.7974,9.517,2.91,226.315,-8.49,11.8926,3.43158
2023-12-11 13:30:00,33.3887,14.0869,9.578,0.0,125.8,-5.97731,10.7923,3.44007
2023-12-11 14:00:00,41.2208,20.1352,9.764,0.0,132.145,-7.55633,10.8134,3.46486
2023-12-11 14:30:00,27.202,4.6444,9.49,0.0,82.37,-3.08275,6.10966,3.42969
